week N P K Na Ca Mg Nx y1 y2 y3 y4 y5 y6 y7 y8 y9 y10
49 15.02 4.5 17.9 0.25 19.26 17.01 48.14 15.2898677546689 16.3855711805482 NA NA NA NA NA NA NA NA
49 12.12 7.54 9.32 29.27 18.07 25.69 28.1 17.7441409804518 17.4853111404632 NA NA NA NA NA NA NA NA
49 12.79 7.01 9.67 28.41 17.76 25.85 31.1 17.582915298336 17.599354832277 NA NA NA NA NA NA NA NA
49 6.31 7.65 14.2 32.4 8.39 34.28 41.34 16.6108095919228 16.3406399537922 NA NA NA NA NA NA NA NA
49 11.525 7.341 10.379 27.573 15.869 28.187 34.8 16.7102842322585 17.3633864810828 NA NA NA NA NA NA NA NA
49 10.62 8.2 9.667 29.34 16.041 25.4 30.84 17.4609784354214 16.8218133196659 NA NA NA NA NA NA NA NA
49 17.51 15.92 15.21 33.16 28.85 33.84 46.12 14.0390769431941 14.5735347010597 NA NA NA NA NA NA NA NA
49 7.627 7.07 16.78 26.34 8.54 1.69 44.87 14.833905906474 15.082106489188 NA NA NA NA NA NA NA NA
49 3.35 19.86 8.24 37.42 4.55 36.95 30.5 14.2954530967612 14.8377245257643 14.840416753695 14.8867843295574 NA NA NA NA NA NA
50 11.428 7 9 26.39 2.15 31 38.39 15.7393666082499 NA NA NA NA NA NA NA NA NA
50 7.42 7 9 31.79 24.29 31 25.02 17.6142426902009 NA NA NA NA NA NA NA NA NA
50 19.28 7 9 40.84 30.83 31 39.5 17.0354755661625 NA NA NA NA NA NA NA NA NA
50 14.779 7 9 7.58 5.89 31 53.44 16.7262670671289 NA NA NA NA NA NA NA NA NA
50 5.36 7 9 37.11 16.2 31 31.99 16.7402290099947 NA NA NA NA NA NA NA NA NA
50 10.3 7 9 26.97 1.5 31 54.5 15.7762077257418 NA NA NA NA NA NA NA NA NA
50 7.68 7 9 22.65 13.35 31 39.13 16.9156156847638 NA NA NA NA NA NA NA NA NA
50 11.78 6.64 10.81 25.12 16.22 23.17 39.43 17.0297812071509 NA NA NA NA NA NA NA NA NA
50 12.85 6.22 11.29 22.92 21.72 27.03 39.43 16.8886260088298 17.0385798669021 16.9847825273549 16.8966806357578 17.1974730996335 17.8340243712677 16.7019657882136 17.8594637604937 16.4638976184712 17.3117249827966
