week N P K Na Ca Mg Nx y1 y2 y3 y4 y5 y6 y7 y8 y9 y10
45 8.1363 7.244647 12.613371 24.50279 43.268939 15.586366 17.146927 15.8270049550026 15.7021010095267 15.6771180052493 16.2422825895829 16.0916270523952 16.3035909306192 16.101221062805 16.2998052819127 16.0159401673093 15.7439122753834
45 9.351144 6.536698 12.590045 31.342476 37.71315 16.184707 14.163228 16.2175760170199 16.6579857336376 16.178161604422 16.5447441982443 16.5677882174077 16.7607260527138 16.3368683749813 16.8018448326836 16.8706978428728 16.6768098298744
45 11.334733 7.572867 8.625691 30.69878 41.381085 4.197769 21.81512 16.0781955945953 15.4780785433214 15.933227388511 15.4724818619883 15.1258881624809 15.7444014159481 16.1859764892776 15.7421643406018 15.827690122256 15.8783076277228
45 9.768875 7.003259 10.161729 32.179921 39.391414 13.218785 16.423868 16.6006926221508 NA NA NA NA NA NA NA NA NA
47 10.89998 14.361379 11.13065 14.685536 44.004052 7.294846 23.82008 14.4509920462518 14.7411460958925 14.0800811067382 14.993331608945 14.9604501162092 14.9195621831779 14.0436139096947 14.3840977540157 14.4430279536888 13.6719705607536
50 11.612578 8.181003 4.786409 16.586512 43.866944 5.477196 29.025956 14.1786298579967 14.4121850853733 14.8901188512956 13.8527871671291 14.2006448408223 14.2207246890727 13.5971653898382 14.537968817612 14.2274034547358 14.6833390996152
50 11.620887 13.203209 9.009703 9.205226 42.88841 12.21651 25.428376 13.9702489182055 13.618107710423 14.447202944701 14.0668568618213 14.5140466462503 14.0292066886029 15.1948705513371 13.9849011995053 14.7307640404854 14.3033139472633
50 13.195028 14.376072 13.173186 11.816278 40.03693 8.013738 28.416829 14.4090200503156 14.6549467896322 14.2889980946641 14.5210182463139 15.1924672090922 14.594066305149 14.809176555324 14.38827870958 14.654126599505 15.0695235949408
50 15.770956 13.667999 9.769797 25.307929 45.989089 11.422501 27.220961 14.42830137988 15.066078435039 14.9652104579119 14.4308510112343 14.6424982746358 14.2298540611145 14.0634143534024 14.8353859043173 14.7761819814947 14.4307984823879
50 17.88221 8.69097 11.898868 9.551699 43.948996 8.45841 14.267288 14.9553342577931 15.1482145483241 14.8655855569118 14.6636817502601 14.0096620823633 14.3638608388335 14.5328097722481 13.9372056861031 14.3280436690135 15.0280962810451
50 10.387448 7.811778 12.76637 14.755822 44.642317 7.577277 30.510582 15.1093799690767 15.431336284954 15.5523465895486 15.0680379093616 15.2515197154673 NA NA NA NA NA
50 11.451257 12.159139 13.326963 30.443789 38.640562 5.791151 29.218249 15.2588334157735 15.2982550103321 14.7321994779766 15.3096542587226 13.8449781418301 NA NA NA NA NA
50 10.693787 6.460534 7.652068 33.631393 37.688173 16.830309 15.172403 16.6234154002937 16.0015414439746 17.3040276162044 16.5859482532101 16.6243582867988 NA NA NA NA NA
50 10.760828 6.590788 9.396877 34.55793 39.40411 14.590039 16.392505 16.4168877105943 16.8022274419571 16.6250339425484 15.9083636967965 16.7524698043763 NA NA NA NA NA
50 13.541674 7.227905 10.536204 25.01036 37.241763 17.508191 12.979181 15.7535849477279 15.6511245192112 17.2790578513274 15.7854832426763 16.3258423442023 NA NA NA NA NA
50 9.009306 7.052835 8.696286 30.614973 38.139081 14.66626 18.335514 16.565970047958 16.643431412253 16.7311839878693 16.7285393090403 16.1297456283089 NA NA NA NA NA
50 16.612961 6.500982 13.541595 28.913235 42.885085 5.876485 6.549778 15.6901590926867 15.3272749383013 15.5123743325604 15.9619803059416 15.8588086525036 NA NA NA NA NA
50 14.222627 8.802758 13.008818 26.308996 37.222783 6.674816 3.5 16.2237988546139 14.9841082913058 15.5989127459109 15.6704558571254 15.1624261061145 NA NA NA NA NA
50 11.984986 6.421377 10.428119 31.288935 38.964598 14.250246 14.262403 15.8828794236408 16.4206681466822 16.4810304679948 16.971398292468 16.4964249529974 NA NA NA NA NA
50 9.190751 6.877638 8.556417 30.771987 39.764734 18.219967 19.829777 17.6723606957369 16.6513359536376 17.027820292255 16.3216801216591 16.3889617719503 NA NA NA NA NA
50 9.367978 6.868169 8.762141 30.8856 39.635045 17.618583 19.675275 16.6059873738826 16.424375916494 17.122349662605 16.6629251085428 16.2064227365673 NA NA NA NA NA
50 9.931285 6.840892 9.244597 30.703643 39.374918 15.939932 18.948496 17.2883292356719 17.2115877102666 16.8977593013611 16.5184780404132 16.0741925821364 NA NA NA NA NA
50 9.939044 6.865353 9.270317 30.696026 39.372574 15.929839 19.045691 16.9115136303285 16.7727484076168 16.9760342902132 16.9613930546976 16.1578144762245 NA NA NA NA NA
50 5.398702 7.506937 16.805 22.004456 41.469642 6.427503 10.227599 14.3304102427594 14.4447639771899 14.8206778770174 14.4061902005482 14.8583341249634 NA NA NA NA NA
50 7.42419 6.472335 8.42311 32.987557 37.692462 17.472602 30.607051 15.9715172106669 16.3731533803181 16.6494615208692 NA NA NA NA NA NA NA
50 9.367616 6.417857 9.12507 36.128303 38.771601 18.967332 18.612659 16.6743427361113 17.028279391001 16.1912412066082 16.4671038726162 16.6332330739815 NA NA NA NA NA
50 11 5 8.76681 30 40 18.219967 20 16.5010325625502 16.981420386553 16.7964821608075 16.8710100917989 16.2851785092113 NA NA NA NA NA
50 9.190751 8.88889 16.805 30.771987 39.764734 18.219967 19.829777 16.0396102519927 15.7960018542666 16.0194427461244 15.7282632469362 15.2306124477827 14.9659069074149 15.8875742921255 16.6441392758554 15.8678914050576 14.9926681216136
