FileNumber,BeThickness,EffectiveLaserEnergy,GasPressure,AspectRatio,NozzleLength,TaperLength,TubeDiameter,Time,ElectronFluxLimiter,ShockLocation
1128,42,21,3395.250792,1.054666665,1.015873016,593.650794,479.0476192,657.1428555,0.000000016,0.6,2573.191
1129,42,21,3395.250792,1.054666665,1.015873016,593.650794,479.0476192,657.1428555,1.65E-08,0.6,2649.216
1130,42,21,3395.250792,1.054666665,1.015873016,593.650794,479.0476192,657.1428555,0.000000017,0.6,2721.24
1131,42,21,3395.250792,1.054666665,1.015873016,593.650794,479.0476192,657.1428555,1.73E-08,0.6,2759.253
1132,42,21,3395.250792,1.054666665,1.015873016,593.650794,479.0476192,657.1428555,0.000000027,0.6,3979.66
1133,42,21,3395.250792,1.054666665,1.015873016,593.650794,479.0476192,657.1428555,2.55E-08,0.6,3807.603
1134,42,21,3395.250792,1.054666665,1.015873016,593.650794,479.0476192,657.1428555,0.000000026,0.6,3863.621
1135,42,21,3395.250792,1.054666665,1.015873016,593.650794,479.0476192,657.1428555,2.65E-08,0.6,3919.64
1136,42,21,3395.250792,1.054666665,1.015873016,593.650794,479.0476192,657.1428555,2.45E-08,0.6,3677.839
1137,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.00000002,0.6,3049.35
1138,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000023,0.6,3389.463
1139,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,2.35E-08,0.6,3441.48
1140,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000024,0.6,3495.499
1141,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,2.45E-08,0.6,3539.513
1142,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000025,0.6,3589.53
1143,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,2.55E-08,0.6,3639.546
1144,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000026,0.6,3693.564
1145,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,2.65E-08,0.6,3743.581
1146,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,2.05E-08,0.6,3109.37
1147,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000021,0.6,3171.391
1148,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,2.15E-08,0.6,3229.41
1149,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000022,0.6,3285.428
1150,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,2.25E-08,0.6,3337.446
1151,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000009,0.6,1492.746
1152,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,9.50E-09,0.6,1570.785
1153,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.00000001,0.6,1650.825
1154,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,1.05E-08,0.6,1726.863
1155,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000011,0.6,1802.901
1156,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,1.15E-08,0.6,1878.939
1157,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000012,0.6,1956.979
1158,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,1.25E-08,0.6,2033.016
1159,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000013,0.6,2109.054
1160,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,1.35E-08,0.6,2181.091
1161,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,1.45E-08,0.6,2345.115
1162,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000015,0.6,2411.137
1163,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,1.55E-08,0.6,2479.16
1164,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000016,0.6,2547.182
1165,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,1.65E-08,0.6,2613.204
1166,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000017,0.6,2679.226
1167,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,1.75E-08,0.6,2745.249
1168,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000018,0.6,2807.269
1169,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,1.85E-08,0.6,2869.29
1170,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000019,0.6,2927.309
1171,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,1.95E-08,0.6,2989.33
1172,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,2.67E-08,0.6,3765.588
1173,43,21,3425.466673,1.006412696,1.96825397,488.888888,466.3492063,949.2063488,0.000000027,0.6,3797.599
1174,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000023,0.6,3447.482
1175,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,2.35E-08,0.6,3483.495
1176,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000025,0.6,3643.548
1177,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,2.55E-08,0.6,3695.565
1178,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000026,0.6,3747.583
1179,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,2.65E-08,0.6,3805.602
1180,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000027,0.6,3859.62
1181,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,1.45E-08,0.6,2377.126
1182,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000015,0.6,2453.151
1183,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,1.55E-08,0.6,2527.176
1184,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000016,0.6,2601.2
1185,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,1.65E-08,0.6,2671.224
1186,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000017,0.6,2741.247
1187,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000024,0.6,3535.512
1188,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,2.45E-08,0.6,3591.531
1189,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,1.15E-08,0.6,1876.938
1190,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000012,0.6,1966.984
1191,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,1.25E-08,0.6,2051.025
1192,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000013,0.6,2133.066
1193,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,1.35E-08,0.6,2211.105
1194,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,2.05E-08,0.6,3181.394
1195,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000021,0.6,3235.412
1196,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,2.15E-08,0.6,3287.429
1197,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000022,0.6,3339.447
1198,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,2.25E-08,0.6,3393.464
1199,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,1.86E-08,0.6,2951.317
1200,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,1.75E-08,0.6,2811.271
1201,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000018,0.6,2879.293
1202,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,1.85E-08,0.6,2945.315
1203,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.000000019,0.6,3005.335
1204,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,1.95E-08,0.6,3065.355
1205,44,21,3455.682535,1.315238094,1.42857143,533.333334,531.1111112,675.3968228,0.00000002,0.6,3125.375
1206,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000009,0.6,1438.719
1207,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000007,0.6,1138.569
1208,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,7.50E-09,0.6,1214.607
1209,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000008,0.6,1290.645
1210,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,8.50E-09,0.6,1364.682
1211,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,8.79E-09,0.6,1406.703
1212,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,2.35E-08,0.6,3225.613
1213,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000024,0.6,3275.638
1214,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,2.45E-08,0.6,3325.663
1215,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000025,0.6,3375.688
1216,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,2.55E-08,0.6,3423.712
1217,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000026,0.6,3469.735
1218,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,2.65E-08,0.6,3517.759
1219,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000027,0.6,3561.781
1220,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,1.25E-08,0.6,1936.969
1221,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000013,0.6,2001
1222,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,1.35E-08,0.6,2069.034
1223,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000014,0.6,2135.068
1224,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,1.45E-08,0.6,2199.1
1225,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000015,0.6,2261.131
1226,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000017,0.6,2519.26
1227,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,9.50E-09,0.6,1510.755
1228,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.00000001,0.6,1582.791
1229,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,1.05E-08,0.6,1652.826
1230,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000011,0.6,1724.862
1231,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,1.15E-08,0.6,1794.897
1232,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000012,0.6,1866.933
1233,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.00000002,0.6,2861.431
1234,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,2.05E-08,0.6,2909.455
1235,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000021,0.6,2969.485
1236,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,2.15E-08,0.6,3015.508
1237,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000022,0.6,3069.535
1238,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,2.25E-08,0.6,3123.562
1239,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000023,0.6,3175.588
1240,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,1.75E-08,0.6,2579.29
1241,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,1.75E-08,0.6,2583.292
1242,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000018,0.6,2637.319
1243,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,1.85E-08,0.6,2693.347
1244,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,0.000000019,0.6,2751.376
1245,45,21,3485.898416,1.382793649,1.95238095,479.36508,498.0952384,1095.238093,1.95E-08,0.6,2805.403
1246,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000014,0.6,2361.12
1247,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,1.45E-08,0.6,2439.146
1248,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000015,0.6,2517.172
1249,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,1.55E-08,0.6,2595.198
1250,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000016,0.6,2673.224
1251,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,1.65E-08,0.6,2747.249
1252,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000017,0.6,2821.274
1253,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,2.35E-08,0.6,3653.551
1254,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,1.75E-08,0.6,2895.298
1255,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000018,0.6,2965.322
1256,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,1.85E-08,0.6,3035.345
1257,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000019,0.6,3103.368
1258,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,1.95E-08,0.6,3169.39
1259,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.00000002,0.6,3231.411
1260,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,2.05E-08,0.6,3293.431
1261,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000021,0.6,3353.451
1262,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,2.15E-08,0.6,3411.47
1263,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000022,0.6,3469.49
1264,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,2.25E-08,0.6,3529.51
1265,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000023,0.6,3587.529
1266,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,2.55E-08,0.6,3859.62
1267,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000024,0.6,3695.565
1268,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,2.45E-08,0.6,3747.583
1269,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000025,0.6,3857.619
1270,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000026,0.6,3929.643
1271,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,2.65E-08,0.6,3957.653
1272,46,21,3516.114278,1.151174602,1.22222222,476.190476,538.7301584,638.8888883,0.000000027,0.6,4017.673
1273,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.000000018,0.6,2743.248
1274,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.000000022,0.6,3213.404
1275,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,2.25E-08,0.6,3273.424
1276,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.000000023,0.6,3331.444
1277,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,2.35E-08,0.6,3389.463
1278,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.000000024,0.6,3443.481
1279,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,2.45E-08,0.6,3499.5
1280,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,1.85E-08,0.6,2807.269
1281,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.000000019,0.6,2869.29
1282,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,1.95E-08,0.6,2931.311
1283,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.00000002,0.6,2989.33
1284,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,2.05E-08,0.6,3047.349
1285,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.000000021,0.6,3099.366
1286,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,2.15E-08,0.6,3157.386
1287,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.000000015,0.6,2361.12
1288,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,1.55E-08,0.6,2427.142
1289,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.000000016,0.6,2491.164
1290,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,1.65E-08,0.6,2557.186
1291,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.000000017,0.6,2621.207
1292,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,1.75E-08,0.6,2685.229
1293,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,2.55E-08,0.6,3599.533
1294,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.000000026,0.6,3649.55
1295,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,2.65E-08,0.6,3697.566
1296,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.000000025,0.6,3551.517
1297,47,21,3546.330158,1.18977778,1.68253968,463.492064,501.9047616,1022.222224,0.000000027,0.6,3743.581
1298,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,1.95E-08,0.6,2993.331
1299,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.00000002,0.6,3051.351
1300,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,2.05E-08,0.6,3111.371
1301,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,2.35E-08,0.6,3461.487
1302,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000024,0.6,3517.506
1303,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,2.45E-08,0.6,3569.523
1304,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000025,0.6,3617.539
1305,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,2.55E-08,0.6,3665.555
1306,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000026,0.6,3713.571
1307,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,2.65E-08,0.6,3761.587
1308,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000027,0.6,3805.602
1309,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000021,0.6,3171.391
1310,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,2.15E-08,0.6,3231.411
1311,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000022,0.6,3289.43
1312,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,2.25E-08,0.6,3347.449
1313,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000023,0.6,3403.468
1314,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,9.50E-09,0.6,1590.795
1315,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.00000001,0.6,1666.833
1316,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,1.05E-08,0.6,1742.871
1317,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000011,0.6,1818.909
1318,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,1.15E-08,0.6,1894.948
1319,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000012,0.6,1970.985
1320,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,1.25E-08,0.6,2047.024
1321,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000013,0.6,2115.058
1322,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,1.35E-08,0.6,2187.094
1323,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000014,0.6,2257.129
1324,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000015,0.6,2409.136
1325,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,1.55E-08,0.6,2477.159
1326,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000016,0.6,2541.18
1327,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,1.65E-08,0.6,2609.203
1328,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000017,0.6,2673.224
1329,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,1.75E-08,0.6,2739.246
1330,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000018,0.6,2803.268
1331,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,1.85E-08,0.6,2867.289
1332,48,21,3576.546039,1.064317461,1.73015873,546.031746,477.7777776,1049.603177,0.000000019,0.6,2931.311
1333,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.000000027,0.6,3949.65
1334,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.00000002,0.6,3155.385
1335,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,2.05E-08,0.6,3215.405
1336,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,1.45E-08,0.6,2455.152
1337,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.000000015,0.6,2475.158
1338,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,1.55E-08,0.6,2547.182
1339,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.000000016,0.6,2619.207
1340,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,1.65E-08,0.6,2689.23
1341,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.000000017,0.6,2755.252
1342,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,1.75E-08,0.6,2825.275
1343,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.000000018,0.6,2895.298
1344,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,1.85E-08,0.6,2961.32
1345,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.000000019,0.6,3027.342
1346,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,1.95E-08,0.6,3091.364
1347,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,2.65E-08,0.6,3899.633
1348,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,2.25E-08,0.6,3461.487
1349,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.000000021,0.6,3279.427
1350,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,2.15E-08,0.6,3341.447
1351,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.000000022,0.6,3401.467
1352,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,2.45E-08,0.6,3691.564
1353,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.000000023,0.6,3519.506
1354,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,2.35E-08,0.6,3577.526
1355,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.000000024,0.6,3635.545
1356,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.000000025,0.6,3745.582
1357,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,2.55E-08,0.6,3797.599
1358,49,21,3606.761901,0.871301587,1.49206349,514.285714,493.0158728,1104.365079,0.000000026,0.6,3849.617
1359,50,21,3636.977782,0.890603174,1.82539683,574.603174,506.9841272,940.0793623,0.00000001,0.6,1732.866
1360,50,21,3636.977782,0.890603174,1.82539683,574.603174,506.9841272,940.0793623,9.50E-09,0.6,1648.824
1361,50,21,3636.977782,0.890603174,1.82539683,574.603174,506.9841272,940.0793623,1.65E-08,0.6,2747.249
1362,50,21,3636.977782,0.890603174,1.82539683,574.603174,506.9841272,940.0793623,1.05E-08,0.6,1816.908
1363,50,21,3636.977782,0.890603174,1.82539683,574.603174,506.9841272,940.0793623,0.000000011,0.6,1900.95
1364,50,21,3636.977782,0.890603174,1.82539683,574.603174,506.9841272,940.0793623,1.15E-08,0.6,1976.989
1365,50,21,3636.977782,0.890603174,1.82539683,574.603174,506.9841272,940.0793623,0.000000012,0.6,2059.03
1366,50,21,3636.977782,0.890603174,1.82539683,574.603174,506.9841272,940.0793623,1.25E-08,0.6,2139.07
1367,50,21,3636.977782,0.890603174,1.82539683,574.603174,506.9841272,940.0793623,0.000000013,0.6,2215.108
1368,50,21,3636.977782,0.890603174,1.82539683,574.603174,506.9841272,940.0793623,0.000000014,0.6,2457.152
1369,50,21,3636.977782,0.890603174,1.82539683,574.603174,506.9841272,940.0793623,1.45E-08,0.6,2459.153
