FileNumber,BeThickness,LaserEnergy,GasPressure,AspectRatio,NozzleLength,TaperLength,TubeDiameter,Time,ElectronFluxLimiter,EnergyScaleFactor,ShockLocation
1531,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.000000015,0.091157895,0.923157894,2367.122
1532,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.000000016,0.091157895,0.923157894,2503.168
1533,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.000000017,0.091157895,0.923157894,2651.217
1534,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.000000018,0.091157895,0.923157894,2745.249
1535,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.000000019,0.091157895,0.923157894,2937.312
1536,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.00000002,0.091157895,0.923157894,3073.358
1537,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.000000021,0.091157895,0.923157894,3211.404
1538,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.000000022,0.091157895,0.923157894,3345.448
1539,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.000000023,0.091157895,0.923157894,3463.488
1540,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.000000024,0.091157895,0.923157894,3595.532
1541,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.000000025,0.091157895,0.923157894,3717.573
1542,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.000000026,0.091157895,0.923157894,3823.608
1543,76,21.45263156,3661.578949,1.131503158,1,500,500,575,0.000000027,0.091157895,0.923157894,3915.639
1801,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000007,0.075368421,0.82,1056.686
1802,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000008,0.075368421,0.82,1204.735
1803,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000009,0.075368421,0.82,1348.783
1804,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.00000001,0.075368421,0.82,1492.831
1805,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000011,0.075368421,0.82,1634.878
1806,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000012,0.075368421,0.82,1782.928
1807,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000013,0.075368421,0.82,1920.974
1808,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000014,0.075368421,0.82,2095.032
1809,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000015,0.075368421,0.82,2227.076
1810,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000016,0.075368421,0.82,2353.118
1811,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000017,0.075368421,0.82,2479.16
1812,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000018,0.075368421,0.82,2597.199
1813,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000019,0.075368421,0.82,2743.248
1814,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.00000002,0.075368421,0.82,2869.29
1815,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000021,0.075368421,0.82,2997.333
1816,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000022,0.075368421,0.82,3117.373
1817,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000023,0.075368421,0.82,3235.412
1818,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000024,0.075368421,0.82,3347.449
1819,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000025,0.075368421,0.82,3477.493
1820,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000026,0.075368421,0.82,3595.532
1821,89,21.49473684,3706.736842,1.190164211,1,500,500,575,0.000000027,0.075368421,0.82,3713.571
201,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000008,0.052,0.569473682,1034.678
202,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000009,0.052,0.569473682,1156.719
203,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.00000001,0.052,0.569473682,1276.759
204,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000011,0.052,0.569473682,1390.797
205,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000012,0.052,0.569473682,1506.836
206,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000013,0.052,0.569473682,1628.876
207,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000014,0.052,0.569473682,1748.916
208,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000015,0.052,0.569473682,1866.956
209,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000016,0.052,0.569473682,1984.995
210,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000017,0.052,0.569473682,2097.032
211,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000018,0.052,0.569473682,2207.069
212,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000019,0.052,0.569473682,2311.104
213,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.00000002,0.052,0.569473682,2413.138
214,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000021,0.052,0.569473682,2555.185
215,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000022,0.052,0.569473682,2657.219
216,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000023,0.052,0.569473682,2759.253
217,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000024,0.052,0.569473682,2861.287
218,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000025,0.052,0.569473682,2955.318
219,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000026,0.052,0.569473682,3053.351
220,11,21.53684212,3961.263158,1.126071579,1,500,500,575,0.000000027,0.052,0.569473682,3155.385
1565,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000007,0.08231579,0.996842106,1170.724
1566,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000008,0.08231579,0.996842106,1340.78
1567,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000009,0.08231579,0.996842106,1502.834
1568,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.00000001,0.08231579,0.996842106,1662.888
1569,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000011,0.08231579,0.996842106,1828.943
1570,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000012,0.08231579,0.996842106,1986.996
1571,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000013,0.08231579,0.996842106,2177.059
1572,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000014,0.08231579,0.996842106,2279.093
1573,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000015,0.08231579,0.996842106,2469.156
1574,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000016,0.08231579,0.996842106,2605.202
1575,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000017,0.08231579,0.996842106,2777.259
1576,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000018,0.08231579,0.996842106,2827.276
1577,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000019,0.08231579,0.996842106,2997.333
1578,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.00000002,0.08231579,0.996842106,3225.408
1579,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000021,0.08231579,0.996842106,3219.406
1580,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000022,0.08231579,0.996842106,3345.448
1581,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000023,0.08231579,0.996842106,3613.538
1582,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000024,0.08231579,0.996842106,3745.582
1583,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000025,0.08231579,0.996842106,3863.621
1584,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000026,0.08231579,0.996842106,3977.659
1585,78,21.57894736,3698.526316,1.142366316,1,500,500,575,0.000000027,0.08231579,0.996842106,4089.697
1311,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000007,0.042526316,1.004210523,1170.724
1312,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000008,0.042526316,1.004210523,1334.778
1313,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000009,0.042526316,1.004210523,1496.832
1314,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.00000001,0.042526316,1.004210523,1656.886
1315,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000011,0.042526316,1.004210523,1824.942
1316,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000012,0.042526316,1.004210523,1974.992
1317,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000013,0.042526316,1.004210523,2171.057
1318,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000014,0.042526316,1.004210523,2315.105
1319,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000015,0.042526316,1.004210523,2457.152
1320,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000016,0.042526316,1.004210523,2523.174
1321,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000017,0.042526316,1.004210523,2747.249
1322,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000018,0.042526316,1.004210523,2877.292
1323,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000019,0.042526316,1.004210523,2969.323
1324,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.00000002,0.042526316,1.004210523,3165.388
1325,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000021,0.042526316,1.004210523,3231.411
1326,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000022,0.042526316,1.004210523,3439.48
1327,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000023,0.042526316,1.004210523,3569.523
1328,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000024,0.042526316,1.004210523,3701.567
1329,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000025,0.042526316,1.004210523,3829.61
1330,66,21.62105264,3751.894735,1.197768421,1,500,500,575,0.000000026,0.042526316,1.004210523,3949.65
773,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.00000001,0.084842105,0.414736842,1040.52
774,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000011,0.084842105,0.414736842,1130.565
775,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000012,0.084842105,0.414736842,1226.613
776,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000013,0.084842105,0.414736842,1320.66
777,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000014,0.084842105,0.414736842,1412.706
778,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000015,0.084842105,0.414736842,1500.75
779,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000016,0.084842105,0.414736842,1592.796
780,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000017,0.084842105,0.414736842,1686.843
781,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000018,0.084842105,0.414736842,1770.885
782,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000019,0.084842105,0.414736842,1856.928
783,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.00000002,0.084842105,0.414736842,1938.969
784,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000021,0.084842105,0.414736842,2017.009
785,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000022,0.084842105,0.414736842,2097.049
786,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000023,0.084842105,0.414736842,2239.12
787,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000024,0.084842105,0.414736842,2319.16
788,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000025,0.084842105,0.414736842,2397.199
789,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000026,0.084842105,0.414736842,2479.24
790,40,21.66315788,3628.736842,1.172783158,1,500,500,575,0.000000027,0.084842105,0.414736842,2561.281
676,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000009,0.084210527,0.554736841,1122.561
677,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.00000001,0.084210527,0.554736841,1250.625
678,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000011,0.084210527,0.554736841,1366.683
679,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000012,0.084210527,0.554736841,1476.738
680,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000013,0.084210527,0.554736841,1590.795
681,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000014,0.084210527,0.554736841,1710.855
682,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000015,0.084210527,0.554736841,1826.913
683,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000016,0.084210527,0.554736841,1934.968
684,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000017,0.084210527,0.554736841,2033.016
685,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000018,0.084210527,0.554736841,2137.069
686,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000019,0.084210527,0.554736841,2281.141
687,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.00000002,0.084210527,0.554736841,2387.194
688,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000021,0.084210527,0.554736841,2493.247
689,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000022,0.084210527,0.554736841,2595.298
690,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000023,0.084210527,0.554736841,2695.348
691,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000024,0.084210527,0.554736841,2791.396
692,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000025,0.084210527,0.554736841,2891.446
693,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000026,0.084210527,0.554736841,2989.495
694,35,21.70526316,3817.578949,1.116294737,1,500,500,575,0.000000027,0.084210527,0.554736841,3083.542
1137,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000007,0.05831579,0.908421053,1150.717
1138,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000008,0.05831579,0.908421053,1316.772
1139,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000009,0.05831579,0.908421053,1478.826
1140,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.00000001,0.05831579,0.908421053,1634.878
1141,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000011,0.05831579,0.908421053,1792.931
1142,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000012,0.05831579,0.908421053,1946.982
1143,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000013,0.05831579,0.908421053,2095.032
1144,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000014,0.05831579,0.908421053,2237.079
1145,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000015,0.05831579,0.908421053,2441.147
1146,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000016,0.05831579,0.908421053,2577.192
1147,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000017,0.05831579,0.908421053,2713.238
1148,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000018,0.05831579,0.908421053,2835.278
1149,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000019,0.05831579,0.908421053,2987.329
1150,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.00000002,0.05831579,0.908421053,3083.361
1151,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000021,0.05831579,0.908421053,3209.403
1152,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000022,0.05831579,0.908421053,3347.449
1153,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000023,0.05831579,0.908421053,3511.504
1154,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000024,0.05831579,0.908421053,3735.579
1155,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000025,0.05831579,0.908421053,3867.623
1156,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000026,0.05831579,0.908421053,3999.667
1157,58,21.74736844,3932.526316,1.104345263,1,500,500,575,0.000000027,0.05831579,0.908421053,4129.71
1544,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000007,0.076,0.753684212,1028.514
1545,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000008,0.076,0.753684212,1166.583
1546,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000009,0.076,0.753684212,1308.654
1547,77,21.78947368,3678,1.103258947,1,500,500,575,0.00000001,0.076,0.753684212,1444.722
1548,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000011,0.076,0.753684212,1580.79
1549,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000012,0.076,0.753684212,1720.86
1550,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000013,0.076,0.753684212,1854.927
1551,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000014,0.076,0.753684212,1986.994
1552,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000015,0.076,0.753684212,2115.058
1553,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000016,0.076,0.753684212,2287.144
1554,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000017,0.076,0.753684212,2409.205
1555,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000018,0.076,0.753684212,2531.266
1556,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000019,0.076,0.753684212,2651.326
1557,77,21.78947368,3678,1.103258947,1,500,500,575,0.00000002,0.076,0.753684212,2773.387
1558,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000021,0.076,0.753684212,2899.45
1559,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000022,0.076,0.753684212,2919.46
1560,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000023,0.076,0.753684212,3149.575
1561,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000024,0.076,0.753684212,3119.56
1562,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000025,0.076,0.753684212,3391.696
1563,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000026,0.076,0.753684212,3373.687
1564,77,21.78947368,3678,1.103258947,1,500,500,575,0.000000027,0.076,0.753684212,3619.81
1780,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000006,0.082947368,1.1,1060.687
1781,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000007,0.082947368,1.1,1238.746
1782,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000008,0.082947368,1.1,1412.804
1783,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000009,0.082947368,1.1,1582.861
1784,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.00000001,0.082947368,1.1,1750.917
1785,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000011,0.082947368,1.1,1926.976
1786,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000012,0.082947368,1.1,2081.027
1787,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000013,0.082947368,1.1,2233.078
1788,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000015,0.082947368,1.1,2587.196
1789,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000016,0.082947368,1.1,2733.244
1790,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000017,0.082947368,1.1,2889.296
1791,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000018,0.082947368,1.1,3019.34
1792,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000019,0.082947368,1.1,3161.387
1793,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.00000002,0.082947368,1.1,3339.447
1794,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000021,0.082947368,1.1,3485.495
1795,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000022,0.082947368,1.1,3631.544
1796,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000023,0.082947368,1.1,3769.59
1797,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000024,0.082947368,1.1,3901.634
1798,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000025,0.082947368,1.1,4035.679
1799,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000026,0.082947368,1.1,4171.724
1800,88,21.83157896,3690.315791,1.181473684,1,500,500,575,0.000000027,0.082947368,1.1,4303.768
1909,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000006,0.088,1.063157894,1060.687
1910,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000007,0.088,1.063157894,1240.747
1911,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000008,0.088,1.063157894,1418.806
1912,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000009,0.088,1.063157894,1586.862
1913,94,21.8736842,3834,1.169524211,1,500,500,575,0.00000001,0.088,1.063157894,1786.929
1914,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000011,0.088,1.063157894,1934.978
1915,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000012,0.088,1.063157894,2097.032
1916,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000013,0.088,1.063157894,2305.102
1917,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000014,0.088,1.063157894,2449.15
1918,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000015,0.088,1.063157894,2581.194
1919,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000016,0.088,1.063157894,2709.236
1920,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000017,0.088,1.063157894,2929.31
1921,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000018,0.088,1.063157894,3083.361
1922,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000019,0.088,1.063157894,3229.41
1923,94,21.8736842,3834,1.169524211,1,500,500,575,0.00000002,0.088,1.063157894,3367.456
1924,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000021,0.088,1.063157894,3503.501
1925,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000022,0.088,1.063157894,3641.547
1926,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000023,0.088,1.063157894,3607.536
1927,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000024,0.088,1.063157894,3915.639
1928,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000025,0.088,1.063157894,4045.682
1929,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000026,0.088,1.063157894,4167.723
1930,94,21.8736842,3834,1.169524211,1,500,500,575,0.000000027,0.088,1.063157894,4281.761
811,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000009,0.089263158,0.598947371,1142.571
812,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.00000001,0.089263158,0.598947371,1258.629
813,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000011,0.089263158,0.598947371,1372.686
814,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000012,0.089263158,0.598947371,1486.743
815,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000013,0.089263158,0.598947371,1604.802
816,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000014,0.089263158,0.598947371,1726.863
817,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000015,0.089263158,0.598947371,1840.92
818,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000016,0.089263158,0.598947371,1954.978
819,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000017,0.089263158,0.598947371,2063.031
820,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000018,0.089263158,0.598947371,2169.084
821,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000019,0.089263158,0.598947371,2269.135
822,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.00000002,0.089263158,0.598947371,2371.186
823,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000021,0.089263158,0.598947371,2505.253
824,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000022,0.089263158,0.598947371,2589.295
825,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000023,0.089263158,0.598947371,2697.349
826,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000024,0.089263158,0.598947371,2821.411
827,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000025,0.089263158,0.598947371,2925.463
828,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000026,0.089263158,0.598947371,3027.514
829,42,21.91578948,3792.947368,1.166265263,1,500,500,575,0.000000027,0.089263158,0.598947371,3127.564
891,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000008,0.099368421,0.657894735,1092.546
892,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000009,0.099368421,0.657894735,1226.613
893,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.00000001,0.099368421,0.657894735,1354.677
894,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000011,0.099368421,0.657894735,1478.739
895,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000012,0.099368421,0.657894735,1604.802
896,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000013,0.099368421,0.657894735,1736.868
897,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000014,0.099368421,0.657894735,1862.932
898,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000015,0.099368421,0.657894735,1984.993
899,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000016,0.099368421,0.657894735,2103.052
900,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000017,0.099368421,0.657894735,2213.106
901,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000018,0.099368421,0.657894735,2327.164
902,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000019,0.099368421,0.657894735,2435.218
903,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.00000002,0.099368421,0.657894735,2537.269
904,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000021,0.099368421,0.657894735,2711.356
905,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000022,0.099368421,0.657894735,2821.411
906,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000023,0.099368421,0.657894735,2927.464
907,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000024,0.099368421,0.657894735,3035.518
908,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000025,0.099368421,0.657894735,3141.571
909,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000026,0.099368421,0.657894735,3245.623
910,46,21.95789472,3944.842107,1.15431579,1,500,500,575,0.000000027,0.099368421,0.657894735,3347.674
1993,98,22,3600,1.1,1,500,500,575,0.000000011,0.04,0.4,1082.541
1994,98,22,3600,1.1,1,500,500,575,0.000000012,0.04,0.4,1158.579
1995,98,22,3600,1.1,1,500,500,575,0.000000013,0.04,0.4,1248.624
1996,98,22,3600,1.1,1,500,500,575,0.000000014,0.04,0.4,1338.669
1997,98,22,3600,1.1,1,500,500,575,0.000000015,0.04,0.4,1426.713
1998,98,22,3600,1.1,1,500,500,575,0.000000016,0.04,0.4,1522.761
1999,98,22,3600,1.1,1,500,500,575,0.000000017,0.04,0.4,1604.802
2000,98,22,3600,1.1,1,500,500,575,0.000000018,0.04,0.4,1686.843
2001,98,22,3600,1.1,1,500,500,575,0.000000019,0.04,0.4,1766.883
2002,98,22,3600,1.1,1,500,500,575,0.00000002,0.04,0.4,1848.924
2003,98,22,3600,1.1,1,500,500,575,0.000000021,0.04,0.4,1924.963
2004,98,22,3600,1.1,1,500,500,575,0.000000022,0.04,0.4,2003.001
